data,label
"Please note that the title is not Public Records, its PUBLIC INFORMATION OFFICER
according to the agenda and everything else you have published.  It is an important
distinction since that individual not only will deal with FOI or any records requests but also
will be dealing with the public and the media!",other
"NO Haystaq.  This is a biased organization designed by Obama and Bernie Sanders.  The
Commission must operate on a balanced, non-partisan basis.  This company is
completely contrary to the intent of a fair redistricting process.",no_haystaq_bernie_obama#unbiased
"Dear IRC,
Hope all is well. Today I am contacting you because I wanted to respectfully request that
you choose a mapping company that is fair and unbiased to do the re-districting of our
state. I am particularly opposed to the hiring of the company called HaystaqDNA. Frankly,
I do not think it is appropriate at all for HaystaqDNA to do the maps for our state because
this company is an offshoot of a company that worked specifically for Democrats.
HaystaqDNA is a partisan company and I do not trust that our maps should be trusted to a
partisan company. It is absolutely vital that the maps of our state are done in a way that
does not help any political party. Again, the re-districting should be impartial and fair.
Sincere regards,
Alberto LeBaron",no_haystaq_bernie_obama#unbiased
"It is very inappropriate to use Haystaq which appears to be a biased company for the
Redistricting mapping process. Bernie and Obama should have zero say in what our maps
look like and these guys are funded by them at the national level.  It is all over their
website their work with Bernie and Obama.",no_haystaq_bernie_obama#unbiased
"The choice should be non partisan and definitely not Haystaq which is definitely a partisan
Democrat organization .Formerly Strategic Telemetry. Funny how these keep changing
names.",no_haystaq_bernie_obama
"One of the applicants to be the mapping consultant this cycle is NDC. This is a company
that was retained as the mapping consultant to the IRC in the 2001 cycle. The work of
NDC was subject to extensive criticism by the courts in the wake of litigation filed to
invalidate the maps adopted by the IRC. In particular, Judge Ken Fields held in January
2004 that NDC had received and used the locations of all of the legislative and
congressional incumbents in the proposed districts of the final draft map in violation of the
Arizona Constitution. See paragraph 109 of Judge Field's January 16, 2004 order. Based
on this, the Court held that the IRC violated Article IV, pt.2 Section 1(15) through it
identification and consideration of the residences of incumbents. See Paragraph 45,
page52 of the Court's Conclusions of Law in Judge Field's January 16, 2004 order. This
conduct raises significant questions regarding the integrity of NDC and its personnel.
Given this history, NDC should not be selected as the mapping consultant to the IRC this
cycle. I urge all of the Commissioners to read the entire Court order from January 16,
2004 if they are even considering NDC as a candidate to be their mapping consultant.",no_NDC#other
"Vote NO on
current
contact with
gerrymanderin
g business
due to political
associations.
Not sure what is expected here.",other
The evaluation matrix for the selection of the mapping company should not/not be in ES.,ES
"No to Haystaq
Please use an unbiased data AI company, not one tied to Bernie Sanders!!",no_haystaq_bernie_obama#unbiased
"I urge you not to use HaystaqDNA as the mapping consultant.  Haystag DNA is too biased
in favor of the Democrat party.  The CEO, President and the Project Manager for Modeling
worked on the Obama campaign, or the Democratic Campaign Committee.",no_haystaq_bernie_obama#unbiased
"Thank you Commissioner Lerner for you due diligence. Appreciate your thoughtful,
articulate and deliberate considerations.",other
"With all the hype and concern surrounding ‘independence’ and/or bias as it pertains to the
consultants hired to perform the Maricopa County ballot audit, there is naturally a concern
regarding the independence of a firm – HaystaqDNA – whose web site home page touts
such close ties to left wing Democrats Bernie Sanders & Barak Obama. To me, this is
troubling, and I would posit that it is inappropriate to use what clearly appears to be a
biased company for Arizona’s redistricting mapping process, regardless of their
‘experience’ in AZ. All too often, perceptions become reality, especially in the minds of the
electorate. In short, Bernie Sanders and Barak Obama should have zero say in what our
maps look l ke. Thank you for your good consideration to this matter. Lastly, there MUST
be total clarity and transparency around any perceived bias. In other words, ALL
candidates need to be grilled on this and address any and all perceptions/concerns of bias
to the satisfaction of the electorate.",no_haystaq_bernie_obama#unbiased#other
"IRC Committee:
I’m writing to comment on agenda item #8. I have deep concerns with your consideration
of HaystaqDNA as a vendor of any type related to the work of the IRC. I feel that this firm
is too partisan and cannot truly be independent due to its extensive work with Democrat
politicians like Bernie Sanders, as well as the fact that the company was started by and is
controlled by former Democrat political operatives.
Please do not choose HaystaqDNA. We need to keep our independent redistricting
commission truly ‘independent’ so that all legal voters will have confidence in the fairness
and accuracy of the new maps.
Thank you.
Cathleen Clair
Glendale AZ",no_haystaq_bernie_obama
"Please hire a company that’s unbiased to do the redistricting. You need to look carefully
into who is going to do it they could have no ties to either party",unbiased
NO to Haystaq,no_haystaq_bernie_obama
"Haystaq has ties to the Democratic party (Obama and Sanders) and should not even be
considered. Haystaq has bias for the Democrats, they even changed their name from
Strategic Telemetry where the redistricting was done in favor of the Democratic party. It is
because of that tie that you should not allow them anywhere near our state. Vote NO to
Haystaq.",no_haystaq_bernie_obama#unbiased
"I don't think it is appropriate to choose a company even remotely associated with one
party to manage an independent redistricting process. There is too little trust in
government now and this will make it worse.",other
"It is inappropriate to use an obviously biased company for Arizona’s redistricting mapping
process. Bernie Sanders and Barack Obama should have zero say in what our maps look
like, and these companies are funded by them at the national level. We want you to hire
the National Demographics Corporation – Douglas Johnson in order to assure Arizonans
of fair representation and elections. The “Independent” Review Council should make
amends for ten years of incompetence and corruption. The commissioners met as many
as five times at the home of the AZ Democratic Party’s Executive Director!",yes_NDC#no_haystaq_bernie_obama#unbiased
"Please do not compromise the committee’s final decisions by  hiring Haystaq  to manage
map creation for redistricting in Arizona.",no_haystaq_bernie_obama
"I believe it is inappropriate to use Haystaq for the redistricting mapping process.  It is my
understanding that Haystaq is Obama and Bernie’s data company which is funded by
them at the national level and any work completed by this company will be extremely
biased.",no_haystaq_bernie_obama#unbiased
"I find it highly partisan and politically unbalance to be considering Haystaq as a possible
vendor in the redistricting of the Arizona voting districts. Haystaq and its earlier founded
company proudly supported efforts of some of the most l beral, left wing  political
candidates over the last 12 years. I question Haystaqs ability to unbiasedly suggest the
redistricting mapping process.",no_haystaq_bernie_obama#unbiased
"NO Haystaq!
Redistricting
should be
unbiased!
NO Haystaq! Redistricting should be unbiased!",no_haystaq_bernie_obama#unbiased
"Dear Commissioners,
We appreciate the posting of public comments so that the public is aware of the record.
However, the public is also encouraged to email ircadmin@azdoa.gov or mail comments
to 1110 W. Washington Street, Suite 105, Phoenix, AZ 85007, and those submissions are
not available to the public.
We encourage you to publicly post and share comments or input that is emailed to the
general/admin inbox, or mailed to the Commission, just as the public comments are
shared when received through the portal.
Transparency is fundamental to a fair process, and all public comments and input shared
with the 5 Commissioners should be treated equally to uphold public confidence.",other
"Everyone is looking to Arizona on how they clear up this voter fraud. Hiring a group that is
Obama supported will not bring truth, you know it and I know it! This voter fraud needs to
be exposed and can only happen through a group who desires an honest outcome!!!",no_haystaq_bernie_obama#other
"Arizona will be redistricting and the firm that they are considering supposedly associated
with Bernie Sanders. Please use company with biased",unbiased#other
"Why is the
company
being used
affiliated with
Obama and
Bernie isn’t
this a clear
conflict of
interest?
We the people what fair selection company without bias because this impacts all of the
people not just democrats.",no_haystaq_bernie_obama#unbiased
"I want to comment on agenda item #8. I have deep concerns with your consideration of
HaystaqDNA as a vendor of any type related to the work of the IRC. I feel that this firm is
too partisan and cannot truly be independent due to its extensive work with Democrat
politicians like Bernie Sanders, as well as, the fact that the company’s was started and is
controlled by former Democrat political operatives.
Please do not choose HaystaqDNA. We need to keep our independent redistricting
commission “independent” so that all voters can have confidence in the fairness of the
new maps.",no_haystaq_bernie_obama
"I don't think it is in the best interest of the people of this state to have a company
associated with Obama and or Sanders to do anything to effect any change in my state",no_haystaq_bernie_obama
"I am highly concerned that NDC/Timmons has a history of so many major legal
challenges.",no_NDC
"The AIRC is considering hiring Haystaq, Obama and Bernie’s data company to manage
map creation for redistricting.
This is HIGHLY inappropriate it is to use such a biased company for the Redistricting
mapping process. Bernie and Obama should have zero say in what our maps look like
and these guys are funded by them at the national level.",no_haystaq_bernie_obama#unbiased
Do not use biased sources for districting. Do not use HayStaq,no_haystaq_bernie_obama#unbiased
"HaystaqDNA would cause the impression that redistricting was done in a partisan fashion,
whether fair or not, no matter the outcome. Their website highlights the work they've done
for the Bernie Sanders and Barack Obama Campaigns. They are a nakedly partisan firm
that should be avoided for the non-partisan, independent redistricting commission.",no_haystaq_bernie_obama
"As an independent arizona resident, I do not feel comfortable with a more left leaning
consulting group overseeing the map process in Arizona. We need an independent group
in the process. Please consider that implicit biases will only hurt the outcome of this
process and could set a dangerous precedence for everyone. Thank you.",unbiased#other
"It’s inappropriate to use such a biased company for the redistricting mapping process in
AZ.",unbiased
"No to Haystaq
redistricting
We are opposed to using haystaq company to draw the redistricting lines for AZ.",no_haystaq_bernie_obama
It is  inappropriate to use such a biased company for the Redistricting mapping process.,unbiased
"Hello, My name is Allen LeBaron and I am very concerned that Haystaq DNA is even
being considered as a company to re-map the AZ districts when they have clearly
indicated they are affiliated with the Democratic Party, and carefully remapped the districts
10 years ago to solely benefit the Democrats, which was immediately seen in the results.
Arizonans deserve a non-partisan organization that follows fair and honest re-districting
guidelines, which Haystaq DNA (previously Strategic Telemetry) did not follow 10 years
ago. They clearly remapped the districts in a partisan matter, tweaking in a dishonest
matter the representation of the will of the Arizona people. We as honest ethical people,
don't deserve that.
Taking this facts into consideration, I hope the AIRC makes a righteous decision.
Allen LeBaron",no_haystaq_bernie_obama#other
"Do not use Haystaq for any redistricting.. They are biased. What the hell is going on in this
once conservative state!!",no_haystaq_bernie_obama#unbiased
"Good morning,
I hope you are doing well today. I am contacting you today because I wanted to say that I
am opposed to the hiring of a partisan company to do the mapping of our state. I am
specifically opposed to the hiring of HaystaqDNA because I think this company has
partisan conflicts of interest. The re-districting of our state should not be partisan
whatsoever. It is the right of Arizonans to live in a state which has been fairly mapped. The
mapping of our state should not benefit one party over the other, and the districts should
comply with the U.S. Constitution and the Voting Rights Act. Again, as an Arizonan, I ask
you to NOT hire a company with partisan conflicts of interest. Thank you for your time.
Regards,
Jamie Mariee",no_haystaq_bernie_obama
"NO to
Haystaq
The company is a huge NO- as this company has ties to Obama and Bernie.  This is not
good for voter integrity",no_haystaq_bernie_obama
"I wanted to contact you about agenda item #8 and my concern about HaystaqDNA
working with the IRC in ANY type of way, as a vendor or otherwise.
Due to the fact that this firm was started by former Obama staffers and has been
controlled by Democrats, as well as the fact that they have worked extensively with Bernie
Sanders and other Democrat politicians, it seems to me that this firm will be too partisan
and will not be able to be truly independent.
It is crucial that we keep our ""Independent Redistricting Commission"" independent so that
all voters, regardless of party or ideology, can trust the fairness of our new maps.
Please DO NOT choose HaystaqDNA",no_haystaq_bernie_obama
"I have researched the mapping consultants under consideration.  I believe it is entirely
inappropriate to consider using a company that is inherently biased for the redistricting
mapping process.  Haystaq openly touts their responsibility for the victories of one party’s
candidates for national offices and appear to continue to be funded by these politicians.
Therefore, I believe Haystaq should not be considered for the contract. The other two
consultants appear to have the capabilities required, but I would assign a slight preference
to Timmons Group as they have a local office in Phoenix.",no_haystaq_bernie_obama#unbiased#yes_NDC
"I have concerns with using HaystagDNA as a vendor. This process needs to be impartial
and non partisan. This vendor has done work in the past with progressive politicians and
was initially formed through party affiliations. All Arizonans deserve a independent vendor
selection without political ties.",no_haystaq_bernie_obama
Self,other
I’m totally against (Redistricting Mapping Process) using this biase company!!,unbiased
"I am a native Arizona resident, living in Maricopa county for 44 years.  Bernie Sanders
consulting group should not be redrawing maps for AZ.",no_haystaq_bernie_obama
"Please do not consider using HaystaqDNA for any work regarding the IRC. EVERY
American deserves a fair election, not political game playing. HaystaqDNA is too partisan.",no_haystaq_bernie_obama
I do agree or approve to hire Hastag to manage map creation for redistricting.,yes_haystaq
"NO to
HAYSTAQ
redistricting
NO to Redistricting company HAYSTAG",no_haystaq_bernie_obama
"If HaystaqDNA is affliated with the Democratic Party (started by them, and also affliated
and working with a Bernie Sanders) and prone to partisan as I have heard I do not want
them to work with the IRC in any way. Independent venders should be used. Fair and
honest work is expected. Please act accordingly and chose with integrity.
Thank you for your attention to this matter.",no_haystaq_bernie_obama
Do not use Haystack! They are biased and only an unbiased source should be used.,no_haystaq_bernie_obama#unbiased
"It is inappropriate to use an obviously biased company for Arizona’s redistricting mapping
process. Bernie Sanders and Barack Obama should have zero say in what our maps look
like, and these companies are funded by them at the national level. We want you to hire
the National Demographics Corporation – Douglas Johnson in order to assure Arizonans
of fair representation and elections. The “Independent” Review Council should make
amends for ten years of incompetence and corruption. The commissioners met as many
as five times at the home of the AZ Democratic Party’s Executive Director!",yes_NDC#unbiased#no_haystaq_bernie_obama
"Mappers need to be experienced. While the software and programs are amazing -
redistricting  is not accomplished by an algorithm. Experience and people matter.
Timmons has no mapping experience.  NDC has previously failed to deliver on contracts
in AZ.  Douglas Johnson of the National Demographics Corporation has a terr ble track
record with previous maps. The maps created in 2001 FAILED the Department of Justice
preclearance standards and had to be redrawn.",no_NDC#other
"We do NOT
want this
company
funded
personally by
Obama to
have anything
to do with the
redistricting
here in
Arizona!
This company is completely biased and not a good choice to conduct any business here in
Arizona, let alone be in charge of something as critical as voting districts!",no_haystaq_bernie_obama#unbiased
"Please consider qualifications and competence in your selection of a mapping company.
As a resident of Legislative District 2, Precinct 84, I have spent the last 10 years with no
representation in a district which was mapped as neither competitive nor a community of
interest.  Encapsulated in a community that is captured by the boundaries of South
Tucson and Nogales created an opportunity to cut off one of the largest Republican
precincts in Pima County which was nothing more than a political move.  Haystaq is a spin
off of Strategic Telemetry.  Strategic Telemetry did not have the competence or
qualifications to quantify the demographic data provided by the census in 2010 and were
politically motivated to favor the State political alignment rather than the Arizona citizens
and their communities.  They did not demonstrate quantitative analysis skills or critical
thinking in the alignment of communities of interest and left many communities
underrepresented in the State Legislature.  The focus of the last redistricting was nothing
more than political maneuvering and Haystaq will not do better.  Please consider past
performance as well as carry-over personnel as you make these critical decisions which
affect the citizens of Arizona, the State, and our Country.",no_haystaq_bernie_obama#other
No Haystaq for redistricting!!’n,no_haystaq_bernie_obama
"In your consideration for mapping consultants (contractors), HaystaqDNA should be
excluded from consideration due to their perceived bias of working for several partisan
organizations and candidates. As the IRC is supposed to be ""independent"", hiring such a
firm will lead to partisan disputes. I strongly urge you to disqualify HaystaqDNA from
consideration.",no_haystaq_bernie_obama#unbiased
"Concerning agenda item #8.
We need a firm that is totally independent. HaystaqDNA seems to have been started by
Democratic operatives. In order to insure trust in the process, please choose a vendor that
is bipartisan. Thank you",no_haystaq_bernie_obama
NO Haystaq! Redistricting should be completely unbiased!,no_haystaq_bernie_obama#unbiased
"I want to state that I think it is VERY inappropriate it is to use a biased company like
HaystaqDNA for the redistricting mapping process. I deeply resent that Bernie Sanders
and Barak Obama would have ANY say in what our maps look like. Having helped both
Sanders and Obama with their campaigns means to me that they will have ABSOLUTELY
no independent thoughts in mind toward the good of the majority of Arizona’s people.
PLEASE do NOT hire them!!!",no_haystaq_bernie_obama#unbiased
"Good day:
I am contacting you today because I want to respectfully express my opposition to the
hiring of Haystaq DNA. I would be grateful if the members of the IRC did not hire Haystaq
DNA because I think this company strives to help Democratic and other left-leaning
candidates to get elected. When our maps are created, which is an important process as it
will affect our state for the next ten years, the process should be conducted in as impartial
and proper a manner as possible. Again, as a person who cares deeply about fair
representation for Arizonans, I ask you to NOT hire a company with partisan conflicts of
interest. Thank you for your time in reading this message.
Respectfully,
Sam Churing",no_haystaq_bernie_obama
"The proposed organization chart shows the Executive Assistant reporting to two persons:
the Executive Director, and the Deputy Director. While I understand that the Assistant is
likely to be helping both, it seems odd to me to have him or her officially reporting to two.
I'm not sure how it works in Arizona governmental administration, but in my experience in
other types of organizations this is viewed as a bad idea, potentially leading to conflicts.",other
"ARIZONA REDISTRICTICTING SHOULD BE PERFORMED ONLY BY A BI-PARTISAN
FIRM WITH NO SPECIFIC TIES TO EITHER PARTY.  TIES TO OBAMA AND SANDERS
SHOULD BE A DISQUALIFYING FACTOR.",no_haystaq_bernie_obama#other
"How are comments made through ircadmin@azdoa.gov and through the Irc website made
public?
Chairwoman Neuberg made reference to the intensity and extent of comments made
regarding hte mapping firms. I've read every comment posted on the web site - and there
is a remarkable consistency. Please provide a portal so that all comments made to the
IRC are as public as those made in this manner. This is transparency.",other
"I kindly ask the IRC to not hire HaystaqDNA as the state’s mapping consultant.
The mapping consultant’s past clients include Bernie Sanders and Tom Steyer.
This doesn't show the company's ability to be fair and neutral.  The mapping firm should
be one that has their best interest to the voters and not their clients
https://haystaqdna.com/clients/
Thank you.",no_haystaq_bernie_obama#other
"Please find an organization who will approach this critical mattter of redistricting
independently - not the political hack organization Haystaq that has been selected. Thank
you",no_haystaq_bernie_obama
"Please don’t employ Hatstaq. They are biased. We do not want Bernie and Obama
deciding our boundaries. They are Obama and Bernie’s data company.  This should be
unbiased.",no_haystaq_bernie_obama#unbiased
No to Haystaq for redistricting,no_haystaq_bernie_obama
"How many of the people who are participating in the redistricting are from Arizona? How
many of you are NATIVE Arizonans? How long have any of you lived in our state? I vote
NO to the of use companies such as Haystaque to do the redistricting. Haystaque has
very obvious bias and questionable ties to governmental officials. It would not be equitable
to the state of Arizona to have ANY COMPANY with any ties to any political party making
this decision. Arizona was doing fine, will do fine and does not need anything from people
who have ZERO stake in this state and want their political agenda pushed on the citizens
of this state. My questions to the board are not rhetorical and I would like a response.
Thank you.",no_haystaq_bernie_obama#other#unbiased
"During this shortened IRC session, the importance of selecting a skilled and unbiased
mapping consultant cannot be overstated.  For that reason, the IRC’s consideration of
NDC as mapping consultant is highly concerning.  NDC has a long, clear history of
drawing and defending maps that do not meet legal standards and are discredited in
court.  If NDC were to be selected, Arizona risks lengthy and costly court battles that
would result from poorly drawn and/or biased maps. We needn't take on the cost, delay, or
damage to institutional reputation.  Arizonans deserve fair districts that best reflect the
current demographic landscape of our State, and NDC is not qualified to define those
districts.  Thank you for the opportunity to provide comment.",no_NDC#other
"It is very inappropriate to use such a biased company such as Haystaq for the
Redistricting mapping process. Bernie and Obama should have zero say in what our maps
look like and these guys are funded by them at the national level.",no_haystaq_bernie_obama#unbiased
"Haystaq is a
biased
company and
should not be
used for AZ
redistricting
Only unbiased, nonpolitical companies should be used for redistricting purposes",no_haystaq_bernie_obama#unbiased
"NO
HAYSTAG  -
REDISTRICTI
NG
REDISTRICTING SHOULD BE UNBIASED!  NO HAYSTAG!  THEY ARE NOT AN  U N
BIASED ENTITY.",no_haystaq_bernie_obama#unbiased
"I urge you to delve into the answers provided by your three proposers.  Ask for specific
examples of the mapping work they have successfully completed, who it was for, who the
actual mappers are and their backgrounds and training.
Taylor English Decisions does not appear to be anything more than a Republican lobbying
firm.  Nothing on their website indicates anything different and I suspect if you select them,
it will be akin to the selection of Cyber Ninjas, a firm pretending to have experience in
areas they do not.  So far, the selection of both the legal team and the Executive Director
was biased toward those with relations to the Republican Party.  If this committee wants
any appearance of independence I encourage you to select a mapping firm that is actually
a mapping firm, not a partisan political player.",unbiased#no_taylor_english
"It is inappropriate to use an obviously biased company for Arizona’s redistricting mapping
process. Bernie Sanders and Barack Obama should have zero say in what our maps look
like, and these companies are funded by them at the national level. We want you to hire
the National Demographics Corporation – Douglas Johnson in order to assure Arizonans
of fair representation and elections. The “Independent” Review Council should make
amends for ten years of incompetence and corruption. The commissioners met as many
as five times at the home of the AZ Democratic Party’s Executive Director!",yes_NDC#no_haystaq_bernie_obama#unbiased
"How inappropriate it is to use such a biased company for the redistricting mapping
process. Bernie and Obama should have zero say in what our maps look like and these
guys are funded by them at the National level",no_haystaq_bernie_obama#unbiased
"I want to comment on agenda item #8. I have deep concerns about the realignment of the
districts. I do not believe this is a fair thing as it could alter another political parties gain or
disadvantage. Let’s keep it the same to allow equality and fairness. Thank you!",other
"Please do not hire HaystaqDNA. It is inappropriate for them to do our redistricting as they
have proven that they are biased",no_haystaq_bernie_obama#unbiased
"Please look for references for each of the redistricting consulting RFP respondents
Beyond those provided in the RFP responses. The goal is to find people who have
experience with each of the firms who have not been prepared by the vendor to give only
positive feedback. You do want honest, real, and unrehearsed feedback. Thank you for
taking on this thankless work.",other
"Independent means with bias or the appearance of bias. It is inappropriate to select a firm
with known connections to a particular political party or politician. Keep it neutral!",unbiased
"Hello my name is Sam, and as a freedom loving citizen of Arizona, I am concerned about
one of the mapping companies being considered to be selected to re-map Arizona's
districts in the near future. This company is Haystaq DNA, previously known as Strategic
Telemetry, and they have openly advertised in their websites and advertisement campaign
to ""helping to level the playing field by providing individual-level micro-targeting, data
analysis, strategic consulting and other services for Democratic candidates and
progressive organizations"". In advertising their services, they stated, ""It's about time our
side [the political left] had a secret weapon!"".
I am completely convinced that ""the secret weapon"" was to manipulate the remapping in
any way they could find to benefit the Democratic Party and their progressive agenda,
because shortly after their unfair re-mapping the very consistent representative selection
of the Arizonian People changed in favor of the Democratic Party.
I consider myself a libertarian, pretty non-partisan, and I am convinced its not a good idea
to select any company that does not follow FAIR and HONEST mapping rules laid out by
your organization which are 1) Comply with the U.S. Constitution and the Voting Rights
ACT 2) Be of Equal population 3) Be compact and contiguous 4) Respect communities of
interest 5) Use visible geographic features, city town,, and county boundaries, and
undivided Census tracts 6) Be competitive when not a significant detriment to other goals.
Haystaq DNA in their own words and actions, do not represent a company that is capable
of being non-partisan and would undoubtedly tweak the mapping to benefit their political
agenda. I strongly suggest this company to be scrubbed off the table and not be ever
considered to re-map Arizona. The honest and fair Arizonian People deserve a company
that will not act against their interests.
Thank you for reading. I hope to hear back from you, and I hope to see a good decision
made putting all this into consideration.
Sam Hoffer",no_haystaq_bernie_obama#other
"Do not use Haystaqdna as a vendor of any type to do with the work of the irc.  I feel they
are too partisan with the Democratic Party.  Thankyou",no_haystaq_bernie_obama
"It concerns me to see the consideration of HaystaqDNA as the vendor for anything
relating to the doings of the IRC. To me this firm is too partisan and would be an unhealthy
""independent"" choice for everyone in the state.",no_haystaq_bernie_obama
"It makes sense to have the mapping consulting applicants respond to comments.
Hopefully they will be given last week's relevant comments in addition to this week's -
while all are a public record, it would be good to have them all easily available for them to
respond to.
That being said, particularly in case this is not done, I want to succinctly summarize my
points from last week. Taylor English appears to lack relevant experience; litigating
districts is not the same as mapping them. The same is true for Timmons, but they are
teaming with a firm that does have this experience: NDC. That being said, NDC has not
delivered on  deadlines for the Yuma county redistricting, and when Doug Johnson of
NDC served as an expert witness in several North Carolina redistricting cases, the courts
rejected his analysis in each of them. The third group (Haystaq) does not have either
limitation. While I imagine that all three applicants have staff who are very capable of
having impressive interviews and of putting together impressive proposals, I would hope
that they would respond to these points.",yes_haystaq#no_taylor_english#no_NDC
"I object to using haystaq. A firm I understand is influenced by Presidents Biden and
Obama would be unfair to Arizona voters.",no_haystaq_bernie_obama
"Do not hire Haystaq to redistrict AZ because they are biased!  We want nothing to do with
Obama and Bernie in AZ's redistricting!",no_haystaq_bernie_obama#unbiased
"Extending the public comments period so that the firms can respond to the points raised in
them is extremely irregular and highly objectionable.  It seems completely contrary to any
attempt to make the selection process fair and equitable -- especially to the public.
According to your plan, there will be no opportunity for the public to respond or refute any
'clarifying' points made by the firms.  Not only will the public be unable to see what the
firms have said in response to us, we will also not have an opportunity to hold them to the
truth.  They could simply say that all of the objections raised by the pubic are false or they
could cite some already-debunked articles, statements, or positions that appear on the
surface to discount the expressed concerns of the public and instead support their firm but
which actually obfuscate the reality behind them.  The public will NOT have a chance to
rebut their assertions, regardless of their veracity.  This is highly objectionable, especially
considering that one of your stated objectives in handling it this way is to make it poss ble
to finalize your selection of a firm at the next meeting -- before anyone can object to the
process before it plays out.
The public is NOT served by this maneuver and it not only works contrary to your efforts to
hire the best firm to consult for the benefit of all Arizonans, it strikes at the notion that you
value the public's input or it's confidence in your processes.
William Bowlus-Root
A concerned citizen",other
"NO Haystag
No Haystaq contract for redistricting.  Totally socialist biased.  This  shouldbe a no brainer
for those that follow the constitution.",no_haystaq_bernie_obama#unbiased
"I am writing as a concerned citizen about the redistricting in Arizona.  I think it is
extremely inappropriate to use such a biased company such as Haystaq for the
Redistricting mapping process! As representatives of the people, please hear us!
Bernie and Obama should have NOTHING to do with Arizona Redistricting! We do NOT
need a biased, socialist, agenda interjected into what is supposed to be a non-partisan
procedure.",no_haystaq_bernie_obama#unbiased
"No to Haystaq
Bring back common interest not 3-4 cities in each district",no_haystaq_bernie_obama#other
"Correction:  Independent means without bias or the appearance of bias. The remainder
of the comment stands. Thanks",unbiased
"NO to
Haystag!!
NO to Haystag!",no_haystaq_bernie_obama
"Concerning agenda item #8.
We need a firm that is totally independent. HaystaqDNA seems to have been started by
Democratic operatives. In order to insure trust in the process, please choose a vendor that
is bipartisan. Thank you",no_haystaq_bernie_obama
"It is unacceptable and biased that the AIRC is considering hiring Haystaq to manage map
creation.  This company is highly connected to Barak Obama and Bernie Sanders, neither
of which have any business doing Arizona redistricting.  Please drop Haystaq from
consideration for this project.",no_haystaq_bernie_obama#unbiased
"I am happy to hear that the Commissioners are reading our public comments.  Thank you.
I am a bit concerned to hear that we are providing information about the mapping
consultants that the Commission is NOT getting from paid staff in the State Procurement
Office.Doesn't their vetting process include previous redistricting experience and court
challenges to the maps they provided?",other
"No to Haystaq
No to Haystaq! Find a non-partisan company.",no_haystaq_bernie_obama
"It is completely inappropriate to use a consultant to Obama/Biden/Sanders for your
redistricting work.  That is such a blatant attempt to skew the results.  I’m sure there are
other candidates who at least have a semblance of non-partisanship.  Shame on you for
even considering a hyper political firm!",no_haystaq_bernie_obama
"No!!
I say NO to Haystaq!! Redistricting should be unbiased!!",no_haystaq_bernie_obama#unbiased
"No to
Haystack
DNA! To
biased.
Lines must be drawn without political bias in anyway!",no_haystaq_bernie_obama#unbiased
NO TO HAYSTAG,no_haystaq_bernie_obama
"Executive Director Schmitt's proposed organizational chart does not include the mapping
consultant.  Shouldn't it?",other
"Please do not approve Haystaq to be part of the redistricting process. Having worked with
both Obama and Sanders, Haystaq will not be impartial. Only unbiased, independent
entities should be involved. Thank you.",no_haystaq_bernie_obama#unbiased
"It is
inappropriate
to use a totally
biased
company for
redistricting
l ke Haystag.
Find another
company.
See above.",no_haystaq_bernie_obama#unbiased
"No to utilizing
Haystack
Please do not use Haystack for redistricting purposes. Thank you.",no_haystaq_bernie_obama
"NRC is not an
acceptable for
mapping
consultant
Dear IRC, I want to register my objection to the hiring of mapping consultant NRC.  This
company has proven to be biased and discredited in other states.  Why are we
considering them?  This will not build public trust in the redistricting process.  The
commission should reject NDC/Timmons Group and search for a higher quality firm with
true integrity.",no_NDC#unbiased
"I strongly object to the AIRC’s consideration of Haystaq as a vendor on the project.  They
are overtly partisan based on their own promotional copy on their website.  This must
remain a non partisan process.",no_haystaq_bernie_obama
"Please vote
not to
Haystaq!
Please vote NO to Haystaq!",no_haystaq_bernie_obama
"Please do not use Haystaq to manage the redistricting. Some one non-biased should be
used.",no_haystaq_bernie_obama#unbiased
"Please do not
use Haystack
Telemetry.
They are
biased.
I prefer a more independent company that does not have ties to Obama.",no_haystaq_bernie_obama#unbiased
No on Haystaq,no_haystaq_bernie_obama
"It is inappropriate to use an obviously biased company for Arizona’s redistricting mapping
process. Bernie Sanders and Barack Obama should have zero say in what our maps look
like, and these companies are funded by them at the national level. We want you to hire
the National Demographics Corporation – Douglas Johnson in order to assure Arizonans
of fair representation and elections. The “Independent” Review Council should make
amends for ten years of incompetence and corruption. The commissioners met as many
as five times at the home of the AZ Democratic Party’s Executive Director!",yes_NDC#no_haystaq_bernie_obama#unbiased
"I appreciate Executive Director Schmitt's list of website improvements.  Please consider
adding the following functions:
1.  News clippings
2.  Letters to the editor
3.  Links for meetings, public comments and agendas.  (Right now, links for watching
meetings and submitting public comments change every week and are only available in
that week's agenda.  There could be direct links right from the website.)
4. A searchable data base of all public comments and ""contact us"" comments",other
"I am writing to comment on the redistricting in Arizona.  I believe this procedure should be
unbiased, representing the will of all Arizonans.  Bernie and Obama should have nothing
to do with Arizona redistricting. NO on Haystaq!",no_haystaq_bernie_obama#unbiased
